Optimizer,ModelType,Round_Fold,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
Adagrad,FEDERATED QUANTUM CNN,3,2,3,5.688230515,0.6369203925,0.4040315449,1.054124117,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,2,4,5.617958546,0.6360455155,0.4040315449,1.054275393,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,2,5,5.780773163,0.642169714,0.4040315449,1.042176723,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,2,6,5.718718529,0.634295702,0.4040315449,1.038899064,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,3,1,20.88275242,0.6199649572,0.4040315449,1.091741085,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,3,2,5.982225895,0.6155866981,0.4040315449,1.084390402,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,3,3,5.483997345,0.6269702315,0.4040315449,1.069177985,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,3,4,6.021278381,0.6348511577,0.4040315449,1.068861008,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,3,5,5.612110853,0.6549912691,0.4040315449,1.046024203,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,3,6,5.619624376,0.638353765,0.4040315449,1.040471196,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,4,1,19.54501724,0.6042031646,0.4040315449,1.099428177,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,4,2,5.477994204,0.6077057719,0.4040315449,1.089193344,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,4,3,5.569606543,0.6042031646,0.4040315449,1.078148842,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,4,4,5.562223911,0.6138353944,0.4040315449,1.075968742,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,4,5,5.530493259,0.6260945797,0.4040315449,1.06382072,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,4,6,5.276835442,0.6155866981,0.4040315449,1.060196757,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,5,1,19.49011087,0.6392294168,0.4040315449,1.084808469,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,5,2,5.415019274,0.6208406091,0.4040315449,1.085474491,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,5,3,5.558880568,0.6444833875,0.4040315449,1.055903912,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,5,4,5.581893206,0.6453590393,0.4040315449,1.059493184,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,5,5,5.491480589,0.6628721356,0.4040315449,1.042829156,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,3,5,6,5.426608562,0.661120832,0.4040315449,1.03653264,1.257747769,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,1,1,18.54261112,0.66579175,0.4101665318,1.016166449,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,1,2,5.353552818,0.6535432935,0.4101665318,1.009117007,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,1,3,5.271644354,0.6605424285,0.4101665318,1.006559014,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,1,4,5.556535006,0.672790885,0.4101665318,0.9991073012,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,1,5,5.41305685,0.6684164405,0.4101665318,0.9908213615,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,1,6,5.501056194,0.6745406985,0.4101665318,0.9860059023,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,2,1,19.10112047,0.64041996,0.4101665318,1.027446389,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,2,2,5.541776896,0.6377952695,0.4101665318,1.018842101,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,2,3,5.403609991,0.6622922421,0.4101665318,1.008782983,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,2,4,5.494745016,0.6745406985,0.4101665318,0.9908602238,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,2,5,5.566340685,0.670166254,0.4101665318,0.9822362661,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,2,6,5.614031792,0.6596675515,0.4101665318,0.9901237488,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,3,1,19.44663048,0.6619964838,0.4101665318,1.021528363,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,3,2,5.524780273,0.6567425728,0.4101665318,1.018636584,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,3,3,5.242935419,0.6567425728,0.4101665318,1.018331289,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,3,4,5.730888367,0.6663748026,0.4101665318,1.00790906,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,3,5,5.626168728,0.6698774099,0.4101665318,0.9985097051,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,3,6,5.607820272,0.6882662177,0.4101665318,0.9747194648,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,4,1,19.83009839,0.6278458834,0.4101665318,1.045394778,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,4,2,5.655596256,0.6541155577,0.4101665318,1.022778749,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,4,3,5.639012098,0.6444833875,0.4101665318,1.020317793,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,4,4,5.648529053,0.6488616467,0.4101665318,1.022541523,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,4,5,5.485912323,0.6401050687,0.4101665318,1.01354444,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,4,6,5.457510471,0.6584938765,0.4101665318,1.012743592,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,5,1,19.31644273,0.6576182246,0.4101665318,1.02515614,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,5,2,5.473269224,0.6541155577,0.4101665318,1.029147387,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,5,3,5.648430347,0.6716287136,0.4101665318,1.006855011,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,5,4,5.715584993,0.6619964838,0.4101665318,0.9954776168,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,5,5,5.609052896,0.6830122471,0.4101665318,0.976593256,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,4,5,6,5.394633293,0.6821365952,0.4101665318,0.9801087379,1.277093887,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,1,1,18.88050628,0.6850393414,0.4014022648,0.9824098945,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,1,2,5.66253233,0.672790885,0.4014022648,0.9844819903,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,1,3,5.391009092,0.67979002,0.4014022648,0.9673635364,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,1,4,5.612602234,0.6990376115,0.4014022648,0.94928509,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,1,5,5.717351675,0.678040266,0.4014022648,0.9583512545,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,1,6,5.49544096,0.687664032,0.4014022648,0.9607598782,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,2,1,19.15677404,0.671041131,0.4014022648,0.9797605872,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,2,2,5.594816208,0.6622922421,0.4014022648,0.973008275,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,2,3,5.653554201,0.67979002,0.4014022648,0.9614962935,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,2,4,5.795066833,0.6745406985,0.4014022648,0.9569447637,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,2,5,5.682249069,0.6771653295,0.4014022648,0.9488791227,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,2,6,5.599539042,0.687664032,0.4014022648,0.9381622672,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,3,1,19.51344752,0.6760070324,0.4014022648,0.9804756045,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,3,2,5.623262405,0.6795096397,0.4014022648,0.9693238735,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,3,3,5.700740099,0.6786339879,0.4014022648,0.9722435474,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,3,4,5.589805603,0.6900175214,0.4014022648,0.9576922655,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,3,5,5.769445896,0.6961470842,0.4014022648,0.9502372146,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,3,6,5.616943836,0.6943957806,0.4014022648,0.9432393312,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,4,1,19.62676334,0.6584938765,0.4014022648,0.9949617386,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,4,2,5.647041321,0.6444833875,0.4014022648,0.995778203,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,4,3,5.641150475,0.6514886022,0.4014022648,0.9877650738,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,4,4,5.71317029,0.6497372985,0.4014022648,0.9757896662,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,4,5,5.601264954,0.6602451801,0.4014022648,0.9806655645,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,4,6,5.671005726,0.6690017581,0.4014022648,0.9594310522,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,5,1,19.71857429,0.6760070324,0.4014022648,0.9775986075,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,5,2,5.507786751,0.6777583361,0.4014022648,0.9743528366,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,5,3,5.619780302,0.6900175214,0.4014022648,0.9619349837,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,5,4,5.437821865,0.6742556691,0.4014022648,0.956785202,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,5,5,5.668066978,0.6908931732,0.4014022648,0.9498909712,1.276812196,0.001000000047
Adagrad,FEDERATED QUANTUM CNN,5,5,6,5.493570566,0.6978984475,0.4014022648,0.9425458312,1.276812196,0.001000000047
Adagrad,MLCNN,1,,1,20.7253592,0.6077916622,0.251968503,1.079363108,2.178115129,0.001000000047
Adagrad,MLCNN,1,,2,4.786816597,0.694462657,0.488188982,0.8212597966,1.420114875,0.001000000047
Adagrad,MLCNN,1,,3,4.843826532,0.7062814832,0.755905509,0.7871368527,0.6020421386,0.001000000047
Adagrad,MLCNN,1,,4,4.680082083,0.7428321242,0.762904644,0.6920033097,0.6156656146,0.001000000047
Adagrad,MLCNN,1,,5,4.619832754,0.7450208068,0.779527545,0.6958065033,0.6005696654,0.001000000047
Adagrad,MLCNN,1,,6,4.652776957,0.7717224956,0.7900262475,0.6406440735,0.537076354,0.001000000047
Adagrad,MLCNN,1,,7,4.529916763,0.7732545137,0.7996500731,0.624362886,0.5142967105,0.001000000047
Adagrad,MLCNN,1,,8,4.308915377,0.7815714478,0.7996500731,0.5977287292,0.5150693059,0.001000000047
Adagrad,MLCNN,1,,9,4.363911152,0.7809148431,0.803149581,0.6125465631,0.5193732977,0.001000000047
Adagrad,MLCNN,1,,10,4.324696541,0.7874808311,0.8206474185,0.5821551085,0.4648722112,0.001000000047
Adagrad,MLCNN,1,,11,4.382309437,0.7922959328,0.8276465535,0.567070961,0.4561886787,0.001000000047
Adagrad,MLCNN,1,,12,4.405020475,0.7960166335,0.823272109,0.575419426,0.4808606505,0.001000000047
Adagrad,MLCNN,1,,13,4.349480152,0.8060844541,0.824146986,0.5362954736,0.4767112136,0.001000000047
Adagrad,MLCNN,1,,14,4.362297535,0.8063033223,0.832020998,0.5432557464,0.456120044,0.001000000047
Adagrad,MLCNN,1,,15,4.254116058,0.8095863461,0.832895875,0.5258790851,0.4551436007,0.001000000047
Adagrad,MLCNN,1,,16,4.29550457,0.8032392263,0.8363954425,0.526894927,0.4472178221,0.001000000047
Adagrad,MLCNN,1,,17,4.384442568,0.8181221485,0.8451443315,0.5056028366,0.4280168116,0.001000000047
Adagrad,MLCNN,1,,18,4.444185972,0.8141825199,0.839020133,0.4993957281,0.4398046732,0.001000000047
Adagrad,MLCNN,1,,19,4.299657106,0.8214051127,0.83989501,0.4974474907,0.4491369426,0.001000000047
Adagrad,MLCNN,1,,20,4.322513103,0.8220617175,0.8433945775,0.4885189235,0.4337616265,0.001000000047
Adagrad,MLCNN,1,,21,4.28296876,0.818559885,0.8521434665,0.4945495129,0.4099739492,0.001000000047
Adagrad,MLCNN,1,,22,4.265577555,0.821623981,0.8512685895,0.493678838,0.4103214741,0.001000000047
Adagrad,MLCNN,1,,23,4.281297207,0.8257824183,0.8495188355,0.472571224,0.4153893292,0.001000000047
Adagrad,MLCNN,1,,24,4.304725885,0.8251258731,0.8521434665,0.4662569761,0.4272457361,0.001000000047
Adagrad,MLCNN,1,,25,4.31547761,0.8397898674,0.8521434665,0.45393309,0.4207598269,0.001000000047
Adagrad,MLCNN,1,,26,4.413402557,0.8432917595,0.860892415,0.4396905601,0.3894221187,0.001000000047
Adagrad,MLCNN,1,,27,4.309060335,0.8290654421,0.860892415,0.458810389,0.3958546817,0.001000000047
Adagrad,MLCNN,1,,28,4.437928438,0.8338804841,0.862642169,0.4540855289,0.3952609599,0.001000000047
Adagrad,MLCNN,1,,29,4.331961393,0.8365069032,0.8661417365,0.4428780675,0.4000894129,0.001000000047
Adagrad,MLCNN,1,,30,4.444313049,0.8408842087,0.870516181,0.4372143149,0.4115052223,0.001000000047
Adagrad,MLCNN,2,,1,19.26446629,0.6005690694,0.2808398902,1.093934655,2.845216274,0.001000000047
Adagrad,MLCNN,2,,2,4.477514029,0.7032173276,0.5748031735,0.8261945844,1.179360032,0.001000000047
Adagrad,MLCNN,2,,3,4.518337488,0.7310133576,0.695538044,0.742020309,0.7975184917,0.001000000047
Adagrad,MLCNN,2,,4,4.401210785,0.7504924536,0.762904644,0.6992841363,0.6184233427,0.001000000047
Adagrad,MLCNN,2,,5,4.52214551,0.7609980106,0.7524059415,0.6506992579,0.6733964086,0.001000000047
Adagrad,MLCNN,2,,6,4.522751331,0.7662508488,0.755030632,0.6388173103,0.6562503576,0.001000000047
Adagrad,MLCNN,2,,7,4.442447662,0.7905449867,0.748906374,0.593323648,0.6794222593,0.001000000047
Adagrad,MLCNN,2,,8,4.55776763,0.7846356034,0.764654398,0.6031796932,0.6335737705,0.001000000047
Adagrad,MLCNN,2,,9,4.488226414,0.7936090827,0.7349081635,0.5748617649,0.7329288125,0.001000000047
Adagrad,MLCNN,2,,10,4.337560177,0.7922959328,0.756780386,0.5862036347,0.6855702996,0.001000000047
Adagrad,MLCNN,2,,11,4.386732578,0.8017071486,0.7681539655,0.5550254583,0.6513669491,0.001000000047
Adagrad,MLCNN,2,,12,4.459511042,0.8049901724,0.7602799535,0.5433151126,0.6737815142,0.001000000047
Adagrad,MLCNN,2,,13,4.412060738,0.800393939,0.77252841,0.5402787924,0.6593724489,0.001000000047
Adagrad,MLCNN,2,,14,4.319318771,0.8084920049,0.755030632,0.5254248977,0.7193273902,0.001000000047
Adagrad,MLCNN,2,,15,4.498898268,0.8152768612,0.7585301995,0.4946287572,0.7306271791,0.001000000047
Adagrad,MLCNN,2,,16,4.451300144,0.8187787533,0.776902914,0.5092308521,0.6562338471,0.001000000047
Adagrad,MLCNN,2,,17,4.326732635,0.8150579929,0.755030632,0.5012717843,0.7253774405,0.001000000047
Adagrad,MLCNN,2,,18,4.323229074,0.8255636096,0.763779521,0.4817449152,0.6907346249,0.001000000047
Adagrad,MLCNN,2,,19,4.264570713,0.823374927,0.7664042115,0.4864408076,0.7058389783,0.001000000047
Adagrad,MLCNN,2,,20,4.308595896,0.826439023,0.7655293345,0.4629771411,0.6854314208,0.001000000047
Adagrad,MLCNN,2,,21,4.355365992,0.8305975199,0.762029767,0.4730926454,0.7260277271,0.001000000047
Adagrad,MLCNN,2,,22,4.314432383,0.8301597834,0.7672790885,0.4587962925,0.6989921331,0.001000000047
Adagrad,MLCNN,2,,23,4.195882082,0.8360691667,0.779527545,0.454837203,0.7105387449,0.001000000047
Adagrad,MLCNN,2,,24,4.096861601,0.8448238373,0.778652668,0.4297555089,0.6784729362,0.001000000047
Adagrad,MLCNN,2,,25,4.307730675,0.8369446397,0.78652668,0.4363551736,0.6575191617,0.001000000047
Adagrad,MLCNN,2,,26,4.31683588,0.8441672325,0.77252841,0.4196240604,0.7124812007,0.001000000047
Adagrad,MLCNN,2,,27,4.337589025,0.8481068015,0.7909011245,0.4237623811,0.6647416353,0.001000000047
Adagrad,MLCNN,2,,28,4.270568371,0.8461369872,0.7917760015,0.4238011241,0.6734828353,0.001000000047
Adagrad,MLCNN,2,,29,4.277788639,0.8478879333,0.7900262475,0.4198749363,0.6582191586,0.001000000047
Adagrad,MLCNN,2,,30,4.250044823,0.8544539213,0.7900262475,0.4060938656,0.6878190041,0.001000000047
Adagrad,MLCNN,3,,1,18.69998646,0.6236323714,0.2609457076,1.008255839,2.52996397,0.001000000047
Adagrad,MLCNN,3,,2,5.637233496,0.7065645456,0.562171638,0.8146077394,1.173516035,0.001000000047
Adagrad,MLCNN,3,,3,4.70549345,0.7262582183,0.7014010549,0.7467721105,0.7219919562,0.001000000047
Adagrad,MLCNN,3,,4,4.593503952,0.7625820637,0.7302977443,0.6504442692,0.653398335,0.001000000047
Adagrad,MLCNN,3,,5,4.571827888,0.7678337097,0.7320490479,0.6368231773,0.6430795789,0.001000000047
Adagrad,MLCNN,3,,6,4.482567787,0.7820568681,0.7338003516,0.6080062389,0.6855914593,0.001000000047
Adagrad,MLCNN,3,,7,4.430365324,0.787746191,0.7495621443,0.5977914333,0.6517512202,0.001000000047
Adagrad,MLCNN,3,,8,4.365253448,0.7964988947,0.7495621443,0.5709503293,0.6511152387,0.001000000047
Adagrad,MLCNN,3,,9,4.402408361,0.8004376292,0.7521891594,0.5512518287,0.6437723041,0.001000000047
Adagrad,MLCNN,3,,10,4.369292974,0.8072209954,0.7644483447,0.5383326411,0.6343870163,0.001000000047
Adagrad,MLCNN,3,,11,4.358360529,0.8133479357,0.7539404631,0.527143836,0.6574605703,0.001000000047
Adagrad,MLCNN,3,,12,4.169253826,0.8236323595,0.7845884562,0.4926377535,0.6241189241,0.001000000047
Adagrad,MLCNN,3,,13,4.344961643,0.8181619048,0.7591943741,0.5025514364,0.6513755322,0.001000000047
Adagrad,MLCNN,3,,14,4.385253191,0.8238512278,0.7530648112,0.4981144965,0.6643301249,0.001000000047
Adagrad,MLCNN,3,,15,4.456273794,0.8221006393,0.7521891594,0.4939737916,0.6740611196,0.001000000047
Adagrad,MLCNN,3,,16,4.42956233,0.8242888451,0.7434325814,0.4833423495,0.7002564669,0.001000000047
Adagrad,MLCNN,3,,17,4.576295376,0.8214442134,0.7425569296,0.4763591886,0.7266889215,0.001000000047
Adagrad,MLCNN,3,,18,4.515500784,0.8326039314,0.737302959,0.4703918993,0.7209948897,0.001000000047
Adagrad,MLCNN,3,,19,4.467437983,0.8330415487,0.7408056259,0.4563635886,0.7232971787,0.001000000047
Adagrad,MLCNN,3,,20,4.666535616,0.8398249745,0.7495621443,0.4459994435,0.699783206,0.001000000047
Adagrad,MLCNN,3,,21,4.538275719,0.8398249745,0.7618213892,0.4322005808,0.678386271,0.001000000047
Adagrad,MLCNN,3,,22,4.543612719,0.8459518552,0.7460595369,0.4289085567,0.7270104885,0.001000000047
Adagrad,MLCNN,3,,23,4.324776173,0.8472647667,0.7486864924,0.4188632071,0.7358552814,0.001000000047
Adagrad,MLCNN,3,,24,4.238485813,0.8501093984,0.7548161149,0.4039078653,0.7220479846,0.001000000047
Adagrad,MLCNN,3,,25,4.190724611,0.850328207,0.7469351888,0.4073414207,0.7324761152,0.001000000047
Adagrad,MLCNN,3,,26,4.281740904,0.8435448408,0.7469351888,0.4209998548,0.7506819963,0.001000000047
Adagrad,MLCNN,3,,27,4.256286383,0.8525164127,0.7513135076,0.4080727398,0.7226270437,0.001000000047
Adagrad,MLCNN,3,,28,4.244943142,0.8448577523,0.7443082333,0.4233473837,0.7564332485,0.001000000047
Adagrad,MLCNN,3,,29,4.423008919,0.861925602,0.7548161149,0.3966760635,0.7201875448,0.001000000047
Adagrad,MLCNN,3,,30,4.368358374,0.8641138077,0.7381786108,0.3885396421,0.7666963339,0.001000000047
Adagrad,MLCNN,4,,1,18.38883877,0.6056892872,0.3721541166,1.032688618,2.653748751,0.001000000047
Adagrad,MLCNN,4,,2,4.717726231,0.6973741651,0.5744308233,0.7964653969,1.439831138,0.001000000047
Adagrad,MLCNN,4,,3,4.617129803,0.7361050248,0.661120832,0.7364951968,0.9281111956,0.001000000047
Adagrad,MLCNN,4,,4,4.326037884,0.7472647429,0.7320490479,0.6900612116,0.6996577382,0.001000000047
Adagrad,MLCNN,4,,5,4.346879482,0.7529540658,0.7434325814,0.654494822,0.6950805783,0.001000000047
Adagrad,MLCNN,4,,6,4.25199151,0.763019681,0.7416812778,0.6458209753,0.6841369271,0.001000000047
Adagrad,MLCNN,4,,7,4.269401073,0.7741794586,0.7031523585,0.6089482307,0.858291626,0.001000000047
Adagrad,MLCNN,4,,8,4.279613256,0.7792122364,0.7381786108,0.5938298106,0.7238274217,0.001000000047
Adagrad,MLCNN,4,,9,4.351701498,0.7881838083,0.7478108406,0.5871095061,0.6808130145,0.001000000047
Adagrad,MLCNN,4,,10,4.431397438,0.7842450738,0.7583187222,0.5815570951,0.6409503818,0.001000000047
Adagrad,MLCNN,4,,11,4.391138792,0.8019693494,0.7443082333,0.5463256836,0.6986507773,0.001000000047
Adagrad,MLCNN,4,,12,4.2900002,0.7973741889,0.7530648112,0.5520920753,0.6703760624,0.001000000047
Adagrad,MLCNN,4,,13,4.208364248,0.8146608472,0.7539404631,0.5172465444,0.6686769724,0.001000000047
Adagrad,MLCNN,4,,14,4.302887678,0.8076586723,0.7521891594,0.5121269226,0.6777769327,0.001000000047
Adagrad,MLCNN,4,,15,4.280777693,0.8045951724,0.7600700259,0.5154128075,0.6568361521,0.001000000047
Adagrad,MLCNN,4,,16,4.318255186,0.8140043616,0.7732049227,0.5067877769,0.6421905756,0.001000000047
Adagrad,MLCNN,4,,17,4.268442869,0.8091903925,0.7644483447,0.5089922547,0.6545216441,0.001000000047
Adagrad,MLCNN,4,,18,4.340344429,0.8271334767,0.7521891594,0.4775236249,0.6806622744,0.001000000047
Adagrad,MLCNN,4,,19,4.302119493,0.8253829479,0.7504378557,0.4828642607,0.6829746962,0.001000000047
Adagrad,MLCNN,4,,20,4.366285324,0.8284463882,0.7451838851,0.4837831855,0.7045506835,0.001000000047
Adagrad,MLCNN,4,,21,4.318147182,0.8273522854,0.7469351888,0.4779091775,0.7086587548,0.001000000047
Adagrad,MLCNN,4,,22,4.274546862,0.8334792256,0.7451838851,0.4698902369,0.700063765,0.001000000047
Adagrad,MLCNN,4,,23,4.319219828,0.8328227401,0.7451838851,0.4665306211,0.7084635496,0.001000000047
Adagrad,MLCNN,4,,24,4.342423916,0.8339168429,0.7556917667,0.4526848495,0.6952757239,0.001000000047
Adagrad,MLCNN,4,,25,4.46249485,0.8404814005,0.7513135076,0.45077613,0.7107409835,0.001000000047
Adagrad,MLCNN,4,,26,4.425847292,0.8472647667,0.7495621443,0.4256877005,0.701040566,0.001000000047
Adagrad,MLCNN,4,,27,4.358513594,0.8492341638,0.7346760035,0.4436306953,0.7487699389,0.001000000047
Adagrad,MLCNN,4,,28,4.310031891,0.8498905897,0.7469351888,0.4340884686,0.7440322638,0.001000000047
Adagrad,MLCNN,4,,29,4.474991798,0.8512035012,0.7548161149,0.4263729751,0.7015165091,0.001000000047
Adagrad,MLCNN,4,,30,4.422351837,0.841794312,0.7539404631,0.4248079658,0.6915023923,0.001000000047
Adagrad,MLCNN,5,,1,19.83496952,0.6201313138,0.2635726929,1.018084764,2.56009078,0.001000000047
Adagrad,MLCNN,5,,2,4.995205879,0.7137855291,0.5604203343,0.7894736528,1.341240287,0.001000000047
Adagrad,MLCNN,5,,3,4.512477398,0.7363238335,0.6996497512,0.7166126966,0.8217627406,0.001000000047
Adagrad,MLCNN,5,,4,4.377185345,0.7498905659,0.7110332847,0.671849072,0.7785682678,0.001000000047
